Order Date,Week Number,Order ID,Category,Item Type,Seller Name,Brand,Item Title,Bar Code,Quantity sold,Margin,Price,Cost
19-Jul-13,29,3232607,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[GD930-BLACK] Sports Watch Mobile Phone,2724276486808,1,10,299,269.1
20-Jul-13,29,3240235,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[GD930-BLACK] Sports Watch Mobile Phone,2724276486808,1,10,299,269.1
22-Jul-13,30,3251039,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[GD930-BLACK] Sports Watch Mobile Phone,2724276486808,1,10,299,269.1
22-Jul-13,30,3254241,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[GD930-BLACK] Sports Watch Mobile Phone,2724276486808,1,10,299,269.1
23-Jul-13,30,3257623,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[GD930-BLACK] Sports Watch Mobile Phone,2724276486808,1,10,299,269.1
23-Jul-13,30,3258437,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[GD930-BLACK] Sports Watch Mobile Phone,2724276486808,1,10,299,269.1
24-Jul-13,30,3265722,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[GD930-BLACK] Sports Watch Mobile Phone,2724276486808,1,10,299,269.1
27-Jul-13,30,3279427,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[GD930-BLACK] Sports Watch Mobile Phone,2724276486808,2,10,598,538.2
27-Jul-13,30,3281710,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[GD930-BLACK] Sports Watch Mobile Phone,2724276486808,1,10,299,269.1
29-Jul-13,31,3291340,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[GD930-BLACK] Sports Watch Mobile Phone,2724276486808,1,10,299,269.1
29-Jul-13,31,3294988,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[GD930-BLACK] Sports Watch Mobile Phone,2724276486808,1,10,299,269.1
29-Jul-13,31,3295842,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[GD930-BLACK] Sports Watch Mobile Phone,2724276486808,1,10,299,269.1
30-Jul-13,31,3304103,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[GD930-BLACK] Sports Watch Mobile Phone,2724276486808,1,10,299,269.1
31-Jul-13,31,3307712,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[GD930-BLACK] Sports Watch Mobile Phone,2724276486808,1,10,299,269.1
31-Jul-13,31,3309394,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[GD930-BLACK] Sports Watch Mobile Phone,2724276486808,2,10,598,538.2
31-Jul-13,31,3313085,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[GD930-BLACK] Sports Watch Mobile Phone,2724276486808,1,10,299,269.1
31-Jul-13,31,3312122,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[GD930-RED] Sports Watch Mobile Phone,2724277739415,1,10,299,269.1
07-Jul-13,28,3169054,Mobiles & Accessories,Mobile Phones,storebestseller,Enmac,[MQ72] GSM Mobile Quran Dual Sim,2724276489663,1,10,205,184.5
10-Jul-13,28,3185100,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[N388-BLACK] Touch Screen Watch Cell Phone Quad Band,2724276911188,1,10,219,197.1
24-Jul-13,30,3264663,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[N388-BLACK] Touch Screen Watch Cell Phone Quad Band,2724276911188,1,10,219,197.1
27-Jul-13,30,3278870,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[N388-BLACK] Touch Screen Watch Cell Phone Quad Band,2724276911188,1,10,219,197.1
31-Jul-13,31,3312122,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[N388-PINK] Touch Screen Watch Cell Phone Quad Band,2724276911133,1,10,219,197.1
17-Jul-13,29,3219620,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[N388-WHITE] Touch Screen Watch Cell Phone Quad Band,2724276911096,1,10,219,197.1
31-Jul-13,31,3308411,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[PM-BLACK] MiNi Key Chain Mobile Phone With [Bluetooth Headset],2724277614446,1,10,239,215.1
22-Jul-13,30,3251370,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[S9110-BLACK] Leather band Wrist Watch Phone with Compass,2724276485399,2,10,658,592.2
11-Jul-13,28,3187285,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[S9110-BROWN] Leather band Wrist Watch Phone with Compass,2724276485597,1,10,329,296.1
10-Jul-13,28,3183454,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[S9130-BLACK] Wrist Metal Leather Watch Mobile Cell Phone DVR Camera Quad Band,2724276478117,1,10,329,296.1
10-Jul-13,28,3184731,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[S9130-BLACK] Wrist Metal Leather Watch Mobile Cell Phone DVR Camera Quad Band,2724276478117,1,10,329,296.1
12-Jul-13,28,3193323,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[S9130-BLACK] Wrist Metal Leather Watch Mobile Cell Phone DVR Camera Quad Band,2724276478117,1,10,329,296.1
12-Jul-13,28,3194464,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[S9130-BLACK] Wrist Metal Leather Watch Mobile Cell Phone DVR Camera Quad Band,2724276478117,2,10,658,592.2
12-Jul-13,28,3195212,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[S9130-BLACK] Wrist Metal Leather Watch Mobile Cell Phone DVR Camera Quad Band,2724276478117,1,10,329,296.1
13-Jul-13,28,3197067,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[S9130-BLACK] Wrist Metal Leather Watch Mobile Cell Phone DVR Camera Quad Band,2724276478117,1,10,329,296.1
13-Jul-13,28,3201402,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[S9130-BLACK] Wrist Metal Leather Watch Mobile Cell Phone DVR Camera Quad Band,2724276478117,1,10,329,296.1
14-Jul-13,29,3206552,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[S9130-BLACK] Wrist Metal Leather Watch Mobile Cell Phone DVR Camera Quad Band,2724276478117,1,10,329,296.1
15-Jul-13,29,3208648,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[S9130-BLACK] Wrist Metal Leather Watch Mobile Cell Phone DVR Camera Quad Band,2724276478117,1,10,329,296.1
15-Jul-13,29,3209795,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[S9130-BLACK] Wrist Metal Leather Watch Mobile Cell Phone DVR Camera Quad Band,2724276478117,1,10,329,296.1
17-Jul-13,29,3223449,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[S9130-BLACK] Wrist Metal Leather Watch Mobile Cell Phone DVR Camera Quad Band,2724276478117,1,10,329,296.1
18-Jul-13,29,3225774,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[S9130-BLACK] Wrist Metal Leather Watch Mobile Cell Phone DVR Camera Quad Band,2724276478117,1,10,329,296.1
18-Jul-13,29,3227808,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[S9130-BLACK] Wrist Metal Leather Watch Mobile Cell Phone DVR Camera Quad Band,2724276478117,1,10,329,296.1
19-Jul-13,29,3234368,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[S9130-BLACK] Wrist Metal Leather Watch Mobile Cell Phone DVR Camera Quad Band,2724276478117,1,10,329,296.1
20-Jul-13,29,3239043,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[S9130-BLACK] Wrist Metal Leather Watch Mobile Cell Phone DVR Camera Quad Band,2724276478117,1,10,329,296.1
20-Jul-13,29,3239875,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[S9130-BLACK] Wrist Metal Leather Watch Mobile Cell Phone DVR Camera Quad Band,2724276478117,1,10,329,296.1
21-Jul-13,30,3242152,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[S9130-BLACK] Wrist Metal Leather Watch Mobile Cell Phone DVR Camera Quad Band,2724276478117,1,10,329,296.1
22-Jul-13,30,3251844,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[S9130-BLACK] Wrist Metal Leather Watch Mobile Cell Phone DVR Camera Quad Band,2724276478117,1,10,329,296.1
22-Jul-13,30,3254082,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[S9130-BLACK] Wrist Metal Leather Watch Mobile Cell Phone DVR Camera Quad Band,2724276478117,1,10,329,296.1
23-Jul-13,30,3256382,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[S9130-BLACK] Wrist Metal Leather Watch Mobile Cell Phone DVR Camera Quad Band,2724276478117,1,10,329,296.1
23-Jul-13,30,3256939,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[S9130-BLACK] Wrist Metal Leather Watch Mobile Cell Phone DVR Camera Quad Band,2724276478117,1,10,329,296.1
23-Jul-13,30,3259972,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[S9130-BLACK] Wrist Metal Leather Watch Mobile Cell Phone DVR Camera Quad Band,2724276478117,1,10,329,296.1
24-Jul-13,30,3261079,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[S9130-BLACK] Wrist Metal Leather Watch Mobile Cell Phone DVR Camera Quad Band,2724276478117,1,10,329,296.1
24-Jul-13,30,3261468,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[S9130-BLACK] Wrist Metal Leather Watch Mobile Cell Phone DVR Camera Quad Band,2724276478117,1,10,329,296.1
25-Jul-13,30,3270126,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[S9130-BLACK] Wrist Metal Leather Watch Mobile Cell Phone DVR Camera Quad Band,2724276478117,1,10,329,296.1
25-Jul-13,30,3271587,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[S9130-BLACK] Wrist Metal Leather Watch Mobile Cell Phone DVR Camera Quad Band,2724276478117,1,10,329,296.1
26-Jul-13,30,3273744,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[S9130-BLACK] Wrist Metal Leather Watch Mobile Cell Phone DVR Camera Quad Band,2724276478117,1,10,329,296.1
26-Jul-13,30,3274960,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[S9130-BLACK] Wrist Metal Leather Watch Mobile Cell Phone DVR Camera Quad Band,2724276478117,1,10,329,296.1
26-Jul-13,30,3275219,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[S9130-BLACK] Wrist Metal Leather Watch Mobile Cell Phone DVR Camera Quad Band,2724276478117,1,10,329,296.1
27-Jul-13,30,3279042,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[S9130-BLACK] Wrist Metal Leather Watch Mobile Cell Phone DVR Camera Quad Band,2724276478117,1,10,329,296.1
27-Jul-13,30,3279171,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[S9130-BLACK] Wrist Metal Leather Watch Mobile Cell Phone DVR Camera Quad Band,2724276478117,1,10,329,296.1
27-Jul-13,30,3280412,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[S9130-BLACK] Wrist Metal Leather Watch Mobile Cell Phone DVR Camera Quad Band,2724276478117,1,10,329,296.1
27-Jul-13,30,3283743,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[S9130-BLACK] Wrist Metal Leather Watch Mobile Cell Phone DVR Camera Quad Band,2724276478117,1,10,329,296.1
28-Jul-13,31,3285262,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[S9130-BLACK] Wrist Metal Leather Watch Mobile Cell Phone DVR Camera Quad Band,2724276478117,1,10,329,296.1
28-Jul-13,31,3287015,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[S9130-BLACK] Wrist Metal Leather Watch Mobile Cell Phone DVR Camera Quad Band,2724276478117,2,10,658,592.2
28-Jul-13,31,3287942,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[S9130-BLACK] Wrist Metal Leather Watch Mobile Cell Phone DVR Camera Quad Band,2724276478117,1,10,329,296.1
28-Jul-13,31,3288336,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[S9130-BLACK] Wrist Metal Leather Watch Mobile Cell Phone DVR Camera Quad Band,2724276478117,1,10,329,296.1
28-Jul-13,31,3289412,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[S9130-BLACK] Wrist Metal Leather Watch Mobile Cell Phone DVR Camera Quad Band,2724276478117,1,10,329,296.1
29-Jul-13,31,3291301,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[S9130-BLACK] Wrist Metal Leather Watch Mobile Cell Phone DVR Camera Quad Band,2724276478117,1,10,349,314.1
29-Jul-13,31,3293473,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[S9130-BLACK] Wrist Metal Leather Watch Mobile Cell Phone DVR Camera Quad Band,2724276478117,1,10,349,314.1
29-Jul-13,31,3295614,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[S9130-BLACK] Wrist Metal Leather Watch Mobile Cell Phone DVR Camera Quad Band,2724276478117,1,10,349,314.1
29-Jul-13,31,3296531,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[S9130-BLACK] Wrist Metal Leather Watch Mobile Cell Phone DVR Camera Quad Band,2724276478117,2,10,698,628.2
30-Jul-13,31,3297792,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[S9130-BLACK] Wrist Metal Leather Watch Mobile Cell Phone DVR Camera Quad Band,2724276478117,1,10,349,314.1
30-Jul-13,31,3297807,Mobiles & Accessories,Mobile Phones,Zaam619,WORLDMOBILE,[S9130-BLACK] Wrist Metal Leather Watch Mobile Cell Phone DVR Camera Quad Band,2724276478117,1,10,329,296.1
30-Jul-13,31,3304397,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[S9130-BLACK] Wrist Metal Leather Watch Mobile Cell Phone DVR Camera Quad Band,2724276478117,1,10,349,314.1
30-Jul-13,31,3305005,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[S9130-BLACK] Wrist Metal Leather Watch Mobile Cell Phone DVR Camera Quad Band,2724276478117,1,10,349,314.1
31-Jul-13,31,3307884,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[S9130-BLACK] Wrist Metal Leather Watch Mobile Cell Phone DVR Camera Quad Band,2724276478117,1,10,349,314.1
31-Jul-13,31,3308411,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[S9130-BLACK] Wrist Metal Leather Watch Mobile Cell Phone DVR Camera Quad Band,2724276478117,1,10,349,314.1
13-Jul-13,28,3198679,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[W88-PINK] Fashion Dual Sim Touch Mobile [PINK],2724275821686,1,10,159,143.1
16-Jul-13,29,3214830,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[W88-PINK] Fashion Dual Sim Touch Mobile [PINK],2724275821686,1,10,159,143.1
28-Jul-13,31,3284647,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[W88-PINK] Fashion Dual Sim Touch Mobile [PINK],2724275821686,2,10,318,286.2
23-Jul-13,30,3257815,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[X9700-BLACK] Perfect Mobile For Dessert Camping [Dual SIM] 3 Months Battery Life which can be used as Power Bank,2724276489144,1,10,299,269.1
07-Jul-13,28,3168536,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,[X970-BLACK] Perfect Mobile For Dessert Camping [Dual SIM] 3 Months Battery Life which can be used as Power Bank,2724275819324,1,10,299,269.1
06-Jul-13,27,3159766,Clothing & Accessories,Eyewear,cart2gulf,Style Vault,"1 1/2"""" Lens Tiny Small Round Circle Retro Metal Sunglasses V120",2724269973797,1,20,137,109.6
01-Jul-13,27,3133584,Health & Beauty,Perfumes & Fragrances,dod,Paco Rabanne,"1 Million Absolutely Gold by Paco Rabanne For Men (Eau de Parfum, 100 ML)",2724268686193,1,20,299,239.2
02-Jul-13,27,3136330,Health & Beauty,Perfumes & Fragrances,dod,Paco Rabanne,"1 Million Absolutely Gold by Paco Rabanne For Men (Eau de Parfum, 100 ML)",2724268686193,1,20,299,239.2
02-Jul-13,27,3140119,Health & Beauty,Perfumes & Fragrances,dod,Paco Rabanne,"1 Million Absolutely Gold by Paco Rabanne For Men (Eau de Parfum, 100 ML)",2724268686193,1,20,299,239.2
02-Jul-13,27,3140292,Health & Beauty,Perfumes & Fragrances,dod,Paco Rabanne,"1 Million Absolutely Gold by Paco Rabanne For Men (Eau de Parfum, 100 ML)",2724268686193,1,20,299,239.2
03-Jul-13,27,3143384,Health & Beauty,Perfumes & Fragrances,dod,Paco Rabanne,"1 Million Absolutely Gold by Paco Rabanne For Men (Eau de Parfum, 100 ML)",2724268686193,1,20,299,239.2
03-Jul-13,27,3145900,Health & Beauty,Perfumes & Fragrances,dod,Paco Rabanne,"1 Million Absolutely Gold by Paco Rabanne For Men (Eau de Parfum, 100 ML)",2724268686193,1,20,299,239.2
05-Jul-13,27,3156276,Health & Beauty,Perfumes & Fragrances,dod,Paco Rabanne,"1 Million Absolutely Gold by Paco Rabanne For Men (Eau de Parfum, 100 ML)",2724268686193,1,20,299,239.2
07-Jul-13,28,3164602,Health & Beauty,Perfumes & Fragrances,dod,Paco Rabanne,"1 Million Absolutely Gold by Paco Rabanne For Men (Eau de Parfum, 100 ML)",2724268686193,1,20,299,239.2
07-Jul-13,28,3166079,Health & Beauty,Perfumes & Fragrances,dod,Paco Rabanne,"1 Million Absolutely Gold by Paco Rabanne For Men (Eau de Parfum, 100 ML)",2724268686193,1,20,299,239.2
07-Jul-13,28,3168715,Health & Beauty,Perfumes & Fragrances,dod,Paco Rabanne,"1 Million Absolutely Gold by Paco Rabanne For Men (Eau de Parfum, 100 ML)",2724268686193,1,20,299,239.2
08-Jul-13,28,3170360,Health & Beauty,Perfumes & Fragrances,dod,Paco Rabanne,"1 Million Absolutely Gold by Paco Rabanne For Men (Eau de Parfum, 100 ML)",2724268686193,1,20,299,239.2
09-Jul-13,28,3176660,Health & Beauty,Perfumes & Fragrances,dod,Paco Rabanne,"1 Million Absolutely Gold by Paco Rabanne For Men (Eau de Parfum, 100 ML)",2724268686193,1,20,299,239.2
12-Jul-13,28,3195765,Health & Beauty,Perfumes & Fragrances,dod,Paco Rabanne,"1 Million Absolutely Gold by Paco Rabanne For Men (Eau de Parfum, 100 ML)",2724268686193,1,20,299,239.2
12-Jul-13,28,3196311,Health & Beauty,Perfumes & Fragrances,dod,Paco Rabanne,"1 Million Absolutely Gold by Paco Rabanne For Men (Eau de Parfum, 100 ML)",2724268686193,2,20,598,478.4
16-Jul-13,29,3213920,Health & Beauty,Perfumes & Fragrances,DJperfumes,Paco Rabanne,"1 Million Absolutely Gold by Paco Rabanne For Men (Eau de Parfum, 100 ML)",2724268686193,1,20,310,248
19-Jul-13,29,3233278,Health & Beauty,Perfumes & Fragrances,DJperfumes,Paco Rabanne,"1 Million Absolutely Gold by Paco Rabanne For Men (Eau de Parfum, 100 ML)",2724268686193,1,20,310,248
21-Jul-13,30,3243965,Health & Beauty,Perfumes & Fragrances,DJperfumes,Paco Rabanne,"1 Million Absolutely Gold by Paco Rabanne For Men (Eau de Parfum, 100 ML)",2724268686193,1,20,310,248
22-Jul-13,30,3253746,Health & Beauty,Perfumes & Fragrances,DJperfumes,Paco Rabanne,"1 Million Absolutely Gold by Paco Rabanne For Men (Eau de Parfum, 100 ML)",2724268686193,1,20,310,248
22-Jul-13,30,3253751,Health & Beauty,Perfumes & Fragrances,DJperfumes,Paco Rabanne,"1 Million Absolutely Gold by Paco Rabanne For Men (Eau de Parfum, 100 ML)",2724268686193,2,20,620,496
25-Jul-13,30,3271165,Health & Beauty,Perfumes & Fragrances,DJperfumes,Paco Rabanne,"1 Million Absolutely Gold by Paco Rabanne For Men (Eau de Parfum, 100 ML)",2724268686193,1,20,310,248
27-Jul-13,30,3282856,Health & Beauty,Perfumes & Fragrances,DJperfumes,Paco Rabanne,"1 Million Absolutely Gold by Paco Rabanne For Men (Eau de Parfum, 100 ML)",2724268686193,1,20,310,248
31-Jul-13,31,3309946,Health & Beauty,Perfumes & Fragrances,dod,Paco Rabanne,"1 Million Absolutely Gold by Paco Rabanne For Men (Eau de Parfum, 100 ML)",2724268686193,1,20,299,239.2
23-Jul-13,30,3258666,Health & Beauty,Perfumes & Fragrances,DJperfumes,Paco Rabanne,"1 Million Absolutely Gold Pure Perfume by Paco Rabanne for Men (100ml, Eau De Parfum)",2724272201993,1,20,305,244
14-Jul-13,29,3203410,Health & Beauty,Perfumes & Fragrances,DJperfumes,Paco Rabanne,1 MILLION FROM PACO RABANNE 100ML EDT FOR MEN BRAND NEW FROM ASGT PERFUMES,2724265904368,1,20,230,184
18-Jul-13,29,3228782,Health & Beauty,Perfumes & Fragrances,TESTERS-PERFUME,Paco Rabanne,1 Million Paco Rabanne Edt 200Ml For Men,2724265857121,1,20,339,271.2
12-Jul-13,28,3192327,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,1.44 inches GD950 Tri-Band Bluetooth MP3 MP4 GSM Touch Screen Watch Cell Phone (Black),2724275633678,1,10,229,206.1
15-Jul-13,29,3208059,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,1.44 inches GD950 Tri-Band Bluetooth MP3 MP4 GSM Touch Screen Watch Cell Phone (Black),2724275633678,1,10,229,206.1
